id,NUCLEUS METCENTER-X,NUCLEUS METCENTER-Y,NUCLEUS AREA,NUCLEUS ELLIPSE-ECCENTRICITY,NUCLEUS ELLIPSE-MAJOR AXIS LENGTH,NUCLEUS ELLIPSE-MINOR AXIS LENGTH,NUCLEUS ELLIPSE-ORIENT,NUCLEUS ENCLOSING CIRCLE RADIUS,NUCLEUS EXTENT,NUCLEUS FORM FACTOR,NUCLEUS HARALICK TEXTURE-1 Blue 0 3,NUCLEUS HARALICK TEXTURE-2 Blue 0 3,NUCLEUS HARALICK TEXTURE-3 Blue 0 3,NUCLEUS HARALICK TEXTURE-4 Blue 0 3,NUCLEUS HARALICK TEXTURE-5 Blue 0 3,NUCLEUS HARALICK TEXTURE-6 Blue 0 3,NUCLEUS HARALICK TEXTURE-7 Blue 0 3,NUCLEUS HARALICK TEXTURE-8 Blue 0 3,NUCLEUS HARALICK TEXTURE-9 Blue 0 3,NUCLEUS HARALICK TEXTURE-10 Blue 0 3,NUCLEUS HARALICK TEXTURE-11 Blue 0 3,NUCLEUS HARALICK TEXTURE-12 Blue 0 3,NUCLEUS HARALICK TEXTURE-1 Green 0 3,NUCLEUS HARALICK TEXTURE-2 Green 0 3,NUCLEUS HARALICK TEXTURE-3 Green 0 3,NUCLEUS HARALICK TEXTURE-4 Green 0 3,NUCLEUS HARALICK TEXTURE-5 Green 0 3,NUCLEUS HARALICK TEXTURE-6 Green 0 3,NUCLEUS HARALICK TEXTURE-7 Green 0 3,NUCLEUS HARALICK TEXTURE-8 Green 0 3,NUCLEUS HARALICK TEXTURE-9 Green 0 3,NUCLEUS HARALICK TEXTURE-10 Green 0 3,NUCLEUS HARALICK TEXTURE-11 Green 0 3,NUCLEUS HARALICK TEXTURE-12 Green 0 3,NUCLEUS HARALICK TEXTURE-1 Red 0 3,NUCLEUS HARALICK TEXTURE-2 Red 0 3,NUCLEUS HARALICK TEXTURE-3 Red 0 3,NUCLEUS HARALICK TEXTURE-4 Red 0 3,NUCLEUS HARALICK TEXTURE-5 Red 0 3,NUCLEUS HARALICK TEXTURE-6 Red 0 3,NUCLEUS HARALICK TEXTURE-7 Red 0 3,NUCLEUS HARALICK TEXTURE-8 Red 0 3,NUCLEUS HARALICK TEXTURE-9 Red 0 3,NUCLEUS HARALICK TEXTURE-10 Red 0 3,NUCLEUS HARALICK TEXTURE-11 Red 0 3,NUCLEUS HARALICK TEXTURE-12 Red 0 3,NUCLEUS HU MOMENTS-1,NUCLEUS HU MOMENTS-2,NUCLEUS HU MOMENTS-3,NUCLEUS HU MOMENTS-4,NUCLEUS HU MOMENTS-5,NUCLEUS HU MOMENTS-6,NUCLEUS HU MOMENTS-7,NUCLEUS INTENSITY-INTEGRATED Blue,NUCLEUS INTENSITY-INTEGRATED Green,NUCLEUS INTENSITY-INTEGRATED Red,NUCLEUS INTENSITY-MAX Blue,NUCLEUS INTENSITY-MAX Green,NUCLEUS INTENSITY-MAX Red,NUCLEUS INTENSITY-MEAN Blue,NUCLEUS INTENSITY-MEAN Green,NUCLEUS INTENSITY-MEAN Red,NUCLEUS INTENSITY-MEDIAN Blue,NUCLEUS INTENSITY-MEDIAN Green,NUCLEUS INTENSITY-MEDIAN Red,NUCLEUS INTENSITY-MIN Blue,NUCLEUS INTENSITY-MIN Green,NUCLEUS INTENSITY-MIN Red,NUCLEUS INTENSITY-STDDEV Blue,NUCLEUS INTENSITY-STDDEV Green,NUCLEUS INTENSITY-STDDEV Red,NUCLEUS NUMBER OF COMPONENTS,NUCLEUS PERIMETER,NUCLEUS REAL DIAMETER,NUCLEUS REAL PERIMETER,NUCLEUS SOLIDITY,NUCLEUS VOLUMETRY,CELL METCENTER-X,CELL METCENTER-Y,CELL AREA,CELL ELLIPSE-ECCENTRICITY,CELL ELLIPSE-MAJOR AXIS LENGTH,CELL ELLIPSE-MINOR AXIS LENGTH,CELL ELLIPSE-ORIENT,CELL ENCLOSING CIRCLE RADIUS,CELL EXTENT,CELL FORM FACTOR,CELL HARALICK TEXTURE-1 Blue 0 3,CELL HARALICK TEXTURE-2 Blue 0 3,CELL HARALICK TEXTURE-3 Blue 0 3,CELL HARALICK TEXTURE-4 Blue 0 3,CELL HARALICK TEXTURE-5 Blue 0 3,CELL HARALICK TEXTURE-6 Blue 0 3,CELL HARALICK TEXTURE-7 Blue 0 3,CELL HARALICK TEXTURE-8 Blue 0 3,CELL HARALICK TEXTURE-9 Blue 0 3,CELL HARALICK TEXTURE-10 Blue 0 3,CELL HARALICK TEXTURE-11 Blue 0 3,CELL HARALICK TEXTURE-12 Blue 0 3,CELL HARALICK TEXTURE-1 Green 0 3,CELL HARALICK TEXTURE-2 Green 0 3,CELL HARALICK TEXTURE-3 Green 0 3,CELL HARALICK TEXTURE-4 Green 0 3,CELL HARALICK TEXTURE-5 Green 0 3,CELL HARALICK TEXTURE-6 Green 0 3,CELL HARALICK TEXTURE-7 Green 0 3,CELL HARALICK TEXTURE-8 Green 0 3,CELL HARALICK TEXTURE-9 Green 0 3,CELL HARALICK TEXTURE-10 Green 0 3,CELL HARALICK TEXTURE-11 Green 0 3,CELL HARALICK TEXTURE-12 Green 0 3,CELL HARALICK TEXTURE-1 Red 0 3,CELL HARALICK TEXTURE-2 Red 0 3,CELL HARALICK TEXTURE-3 Red 0 3,CELL HARALICK TEXTURE-4 Red 0 3,CELL HARALICK TEXTURE-5 Red 0 3,CELL HARALICK TEXTURE-6 Red 0 3,CELL HARALICK TEXTURE-7 Red 0 3,CELL HARALICK TEXTURE-8 Red 0 3,CELL HARALICK TEXTURE-9 Red 0 3,CELL HARALICK TEXTURE-10 Red 0 3,CELL HARALICK TEXTURE-11 Red 0 3,CELL HARALICK TEXTURE-12 Red 0 3,CELL HU MOMENTS-1,CELL HU MOMENTS-2,CELL HU MOMENTS-3,CELL HU MOMENTS-4,CELL HU MOMENTS-5,CELL HU MOMENTS-6,CELL HU MOMENTS-7,CELL INTENSITY-INTEGRATED Blue,CELL INTENSITY-INTEGRATED Green,CELL INTENSITY-INTEGRATED Red,CELL INTENSITY-MAX Blue,CELL INTENSITY-MAX Green,CELL INTENSITY-MAX Red,CELL INTENSITY-MEAN Blue,CELL INTENSITY-MEAN Green,CELL INTENSITY-MEAN Red,CELL INTENSITY-MEDIAN Blue,CELL INTENSITY-MEDIAN Green,CELL INTENSITY-MEDIAN Red,CELL INTENSITY-MIN Blue,CELL INTENSITY-MIN Green,CELL INTENSITY-MIN Red,CELL INTENSITY-STDDEV Blue,CELL INTENSITY-STDDEV Green,CELL INTENSITY-STDDEV Red,CELL NUMBER OF COMPONENTS,CELL PERIMETER,CELL REAL DIAMETER,CELL REAL PERIMETER,CELL SOLIDITY,CELL VOLUMETRY
1,25226.97265625,21780.21875,480,0.516444623470306396484375,25.9074840545654296875,22.18511199951171875,-15.03591156005859375,13.72963047027587890625,0.87272727489471435546875,0.854410648345947265625,186533.5,5168,-0.000676322611980140209197998046875,18909804544,865.90570068359375,7155,75639218176,-7748.83447265625,-6309.716796875,4760547328,-8572.525390625,-1.2538845539093017578125,801614.875,5494,-0.0006763580604456365108489990234375,8281477120,1050.986328125,4735,33125902336,-8684.2255859375,-8068.68310546875,3271403264,-8851.6083984375,-1.14416873455047607421875,166248.875,9035,-0.000676331692375242710113525390625,24468643840,769.6849365234375,8139,97874567168,-7508.14453125,-5906.8603515625,8868703232,-8244.7470703125,-1.28361380100250244140625,0.1627286374568939208984375,0.000568593270145356655120849609375,2.7080011932412162423133850097656e-05,3.5303932577335217501968145370483e-07,-7.9443537252116280811264914518688e-13,-8.262142081605361454421654343605e-09,7.4862430707658966788642374012852e-13,101662.234375,167985.234375,516953.96875,200,87,171,140.881256103515625,13.8187503814697265625,78.40833282470703125,138,6,73,112,0,17,14.55322360992431640625,18.7074642181396484375,32.817485809326171875,1,74,27.4592609405517578125,80.62743377685546875,0.977876126766204833984375,480,25248.646484375,21755.966796875,7550,0.833821237087249755859375,135.342620849609375,74.71380615234375,-81.9168853759765625,68.23681640625,0.847743093967437744140625,0.71687412261962890625,36601224,30226,-5.1811730372719466686248779296875e-05,88699706540032,13551.3466796875,135587,354798826160128,-148369.84375,-135752.96875,4013068648448,-168008.109375,-1.14819896221160888671875,47326692,43134,-5.1811661251122131943702697753906e-05,136837884542976,14415.654296875,168407,547351538171904,-149949.703125,-141562.609375,4013068648448,-169326.5,-1.12653839588165283203125,63307204,74476,-5.1811650337185710668563842773438e-05,247280024158208,15162.599609375,226387,989120096632832,-153731.203125,-147655.765625,4770475016192,-171552.75,-1.103311061859130859375,0.1908836662769317626953125,0.00924590788781642913818359375,9.1629059170372784137725830078125e-05,3.8434041016444098204374313354492e-06,7.1406422441633310427278047427535e-11,3.6820469517806486692279577255249e-07,1.0161408173225972007003292674199e-11,1565659,5643224,12158630,227,167,255,165.4344329833984375,100.3475494384765625,217.471923828125,165,104,227,112,0,17,14.40041828155517578125,27.3394756317138671875,40.129970550537109375,1,341,136.4736328125,359.639678955078125,0.9855740070343017578125,7550
2,25473.9140625,21757.810546875,439,0.791365087032318115234375,29.153148651123046875,17.822597503662109375,-5.2501678466796875,14.5603199005126953125,0.796733200550079345703125,0.809137880802154541015625,234381.25,6750,-0.0006720030796714127063751220703125,21801279488,833.28887939453125,7658,87205109760,-7821.640625,-6323.0517578125,6501588480,-8491.861328125,-1.25657284259796142578125,480922.375,6848,-0.0006720419623889029026031494140625,11467350016,920.207763671875,5554,45869391872,-8278.8857421875,-7279.07275390625,5487395328,-8590.89453125,-1.1970233917236328125,241011.25,6723,-0.0006720125093124806880950927734375,20434143232,871.08758544921875,7414,81736564736,-7887.94873046875,-6421.14306640625,6007635456,-8524.626953125,-1.2466771602630615234375,0.17811454832553863525390625,0.0061228997074067592620849609375,9.4870229077059775590896606445312e-05,7.029936114122392609715461730957e-06,1.7641473004648133837690693326294e-10,5.266873586151632480323314666748e-07,-4.2867355498632520038881921209395e-11,86888.9453125,174330,253597.765625,197,89,169,147.011383056640625,21.0478363037109375,81.230072021484375,146,16,77,114,0,28,14.0685710906982421875,19.9275455474853515625,24.0347957611083984375,1,70,29.120639801025390625,79.1127166748046875,0.9710843563079833984375,439,25461.412109375,21771.255859375,6566,0.903914988040924072265625,147.34625244140625,63.021778106689453125,61.99505615234375,72.70670318603515625,0.529174745082855224609375,0.603424131870269775390625,173150608,41567,-3.7682439142372459173202514648438e-05,188613606244352,22435.439453125,168616,754454424977408,-217892.296875,-207967.515625,4194152480768,-247613.84375,-1.08914625644683837890625,190615200,36523,-3.7682435504393652081489562988281e-05,170629537988608,22889.072265625,160376,682518151954432,-220211.65625,-212465.921875,3361448394752,-249406.078125,-1.08057034015655517578125,221887888,75548,-3.7682424590457230806350708007812e-05,313668071849984,23195.263671875,217444,1254672287399936,-229173.21875,-223776.578125,5523924582400,-251544.4375,-1.06306374073028564453125,0.225069582462310791015625,0.02198517136275768280029296875,0.001548692933283746242523193359375,0.00015465469914488494396209716796875,2.188302694605681608663871884346e-08,1.1812569482572143897414207458496e-06,-7.2455613064903445774689316749573e-08,6783629,22766574,13761943,255,255,255,200.595794677734375,146.662811279296875,222.0405120849609375,196,137,236,114,0,28,32.14257049560546875,58.88414764404296875,45.78144073486328125,1,307,145.4134063720703125,365.404327392578125,0.97276592254638671875,6566
3,25253.53515625,22521.30078125,315,0.92502510547637939453125,33.25562286376953125,12.63400554656982421875,-10.66349029541015625,16.620868682861328125,0.681818187236785888671875,0.562614262104034423828125,285128.5,6478,-0.000767658115364611148834228515625,13041550336,773.16485595703125,6331,52166193152,-6727.39013671875,-5587.43408203125,4273278720,-7294.57373046875,-1.24349844455718994140625,408889.375,4521,-0.00076770666055381298065185546875,7783589376,848.78619384765625,4891,31134353408,-7128.48388671875,-6234.17626953125,2650286592,-7494.708984375,-1.196425914764404296875,327203.375,5487,-0.0007676375680603086948394775390625,11553973248,820.88427734375,5959,46215888896,-6803.5283203125,-5816.9462890625,3373623552,-7400.14892578125,-1.2257747650146484375,0.24418257176876068115234375,0.0302656553685665130615234375,0.00294349784962832927703857421875,0.000960881006903946399688720703125,1.6036646002248744480311870574951e-06,0.00016311203944496810436248779296875,-1.991350018215598538517951965332e-07,78900.0859375,69132.96875,67566.0859375,196,75,125,150.1682586669921875,21.390476226806640625,82.54602813720703125,149,20,83,116,0,55,15.82644748687744140625,14.81451129913330078125,14.64566516876220703125,1,71,33.24173736572265625,78.87007904052734375,0.97548162937164306640625,315,25245.33203125,22501.798828125,2125,0.777140557765960693359375,70.0338592529296875,44.074199676513671875,-59.38189697265625,38.733158111572265625,0.611159026622772216796875,0.603391706943511962890625,11418710,25471,-0.00012713899195659905672073364257812,5763472293888,5768.53515625,54144,23053889175552,-53688.9921875,-49491.21484375,382478843904,-60938.0703125,-1.14839565753936767578125,13318372,27817,-0.00012713823525700718164443969726562,5609527181312,5948.27978515625,53416,22438108725248,-54361.56640625,-51062.6953125,372129562624,-61423.3203125,-1.13519704341888427734375,13704374,37869,-0.00012713759497273713350296020507812,7502795112448,6074.63427734375,61776,30011180449792,-55524.04296875,-52661.7734375,444830679040,-61990.6953125,-1.11959540843963623046875,0.19208143651485443115234375,0.00667783804237842559814453125,0.000642580562271177768707275390625,5.5567106755916029214859008789062e-05,4.1953129858995907852659001946449e-09,-1.0783501238620374351739883422852e-06,9.6254844095255975844338536262512e-09,1392321.75,5706674,6766673,246,210,255,197.79388427734375,129.2512969970703125,202.9458770751953125,202,142,226,116,0,55,25.5970745086669921875,51.821746826171875,56.42974853515625,1,187,77.46631622314453125,205.6396636962890625,0.89370596408843994140625,2125
4,25647.138671875,21561.50390625,296,0.585995137691497802734375,20.6488094329833984375,16.7320308685302734375,15.47304534912109375,10.7704296112060546875,0.78306877613067626953125,0.88634979724884033203125,133535.625,6540,-0.00093056261539459228515625,9124913152,584.5078125,5831,36499644416,-5188.6572265625,-4117.11474609375,3257611008,-5685.63671875,-1.2825405597686767578125,261666.375,5658,-0.000930633046664297580718994140625,4686919168,663.021728515625,4179,18747670528,-5579.22021484375,-4858.8359375,2335539200,-5827.1435546875,-1.2129447460174560546875,155078.125,7036,-0.0009305350831709802150726318359375,9288387584,586.9915771484375,5883,37153546240,-5176.27734375,-4210.8095703125,3462705920,-5672.10302734375,-1.2748367786407470703125,0.16272504627704620361328125,0.001030932762660086154937744140625,3.4513937862357124686241149902344e-05,2.1846823017312999581918120384216e-07,-5.9571390789020517431140433473047e-13,-6.9900845112158549454761669039726e-09,7.0755033776404019363326369784772e-14,79968.2109375,110971.34375,378655.4375,193,77,152,148.42230224609375,20.5945949554443359375,68.54392242431640625,147,15,74,113,0,0,16.4366321563720703125,19.3624172210693359375,35.766483306884765625,1,53,21.540859222412109375,61.6985015869140625,0.979927003383636474609375,296,25671.798828125,21551.59765625,7365,0.799806654453277587890625,135.7488250732421875,81.484283447265625,77.21962738037109375,71.58805084228515625,0.63403928279876708984375,0.63127243518829345703125,113827000,41034,-4.0147217077901586890220642089844e-05,184302146945024,19689.357421875,172042,737208587780096,-202831.515625,-192716.71875,5451943510016,-227300.71875,-1.10540401935577392578125,129280008,45429,-4.0147184336092323064804077148438e-05,206123432935424,20411.955078125,181942,824493731741696,-206744.34375,-200085.921875,4862960467968,-229998.5,-1.08892428874969482421875,172380528,79484,-4.0147093386622145771980285644531e-05,361565849124864,21448.826171875,240970,1446263396499456,-212676.375,-207721.6875,5571991306240,-233739.84375,-1.06754648685455322265625,0.19354145228862762451171875,0.006946397013962268829345703125,0.00206461618654429912567138671875,0.00015480375441256910562515258789062,8.5416189676834619604051113128662e-08,1.1929590073123108595609664916992e-05,1.9059978484392559039406478404999e-08,1200120.625,4154835.75,10116995,221,182,255,175.4239044189453125,113.17298126220703125,221.459747314453125,174,115,230,113,0,0,12.7651538848876953125,23.75147247314453125,37.062900543212890625,1,335,143.1761016845703125,378.492584228515625,0.974541246891021728515625,7365
5,25969.513671875,22513.166015625,672,0.54088938236236572265625,31.0535793304443359375,26.1189708709716796875,62.27237701416015625,16.416812896728515625,0.858237564563751220703125,0.88390219211578369140625,313371.875,8644,-0.000496980384923517704010009765625,69080530944,1178.401611328125,11722,276322123776,-10741.2109375,-8765.3720703125,13667667968,-12232.9951171875,-1.25590717792510986328125,609182.375,7311,-0.00049698795191943645477294921875,33066936320,1250.150390625,8110,132267737088,-11467.8154296875,-9926.328125,10842683392,-12365.1884765625,-1.20955371856689453125,284554.75,10189,-0.0004969892906956374645233154296875,73049055232,1100.545166015625,12054,292196220928,-10755.3974609375,-8580.4365234375,17894469632,-11995.767578125,-1.2683017253875732421875,0.16249959170818328857421875,0.0006983792991377413272857666015625,4.2706415115389972925186157226562e-05,3.0285323759926541242748498916626e-07,1.0649992172873101736740863998421e-12,2.0651855781039785142638720571995e-09,-2.281748466385902229802695728722e-13,217048.5625,263453.96875,185318.171875,207,96,151,152.4538726806640625,23.5089282989501953125,100.88541412353515625,149,18,100,113,0,62,17.971893310546875,19.8001155853271484375,16.606357574462890625,1,85,32.83362579345703125,94.5269317626953125,0.988207519054412841796875,672,25967.76953125,22497.09765625,2950,0.66840398311614990234375,73.6278228759765625,54.764255523681640625,85.13887786865234375,39.133518218994140625,0.75913536548614501953125,0.7166221141815185546875,8452239,17477,-0.000114471768029034137725830078125,5551380496384,6305.61767578125,50421,22205521985536,-59688.73046875,-54153.54296875,376106221568,-69069.0703125,-1.160663127899169921875,14553887,16856,-0.00011447127326391637325286865234375,4738006908928,6680.97119140625,46581,18952027635712,-62008.21875,-57635.35546875,301990117376,-69808.5390625,-1.13409125804901123046875,9027045,41705,-0.00011447081487858667969703674316406,11864959352832,6247.087890625,73713,47459837411328,-58926.69921875,-54056.3671875,750904868864,-68357.75,-1.15896165370941162109375,0.17588447034358978271484375,0.00255370698869228363037109375,0.000789087847806513309478759765625,1.5457837434951215982437133789062e-05,7.4624917356658215794595889747143e-10,5.1957738378405338153243064880371e-07,-1.5354683080559539121168199926615e-09,2227123.5,8337137,9175956,255,254,255,171.496612548828125,93.2654266357421875,189.085418701171875,166,100,216,113,0,62,27.476482391357421875,53.161529541015625,55.771800994873046875,1,206,78.26703643798828125,223.397003173828125,0.95728218555450439453125,2950
6,25349.62890625,21824.189453125,749,0.7815697193145751953125,38.1650543212890625,23.80804443359375,-18.227508544921875,18.50009918212890625,0.77057611942291259765625,0.818694055080413818359375,621305.625,10554,-0.00040939511382021009922027587890625,117439012864,1424.7718505859375,13871,469756018688,-13974.1328125,-11494.62890625,25899563008,-15220.1826171875,-1.2341372966766357421875,1528861.125,7789,-0.0004093889729119837284088134765625,49517326336,1630.261474609375,9007,198069288960,-14874.3984375,-13345.052734375,15443044352,-15677.5791015625,-1.17367899417877197265625,616606,12174,-0.0004093932802788913249969482421875,116965367808,1463.5198974609375,13843,467861438464,-13749.515625,-11373.837890625,27301685248,-15206.0625,-1.2355835437774658203125,0.1769283115863800048828125,0.0055358237586915493011474609375,3.3505832107039168477058410644531e-05,1.9756628262257436290383338928223e-06,9.745511689307484459732222603634e-12,9.0394109975022729486227035522461e-08,1.2782995148508113913976558251306e-11,172524.796875,407711.46875,839993.25,188,107,175,134.4752960205078125,23.9065418243408203125,76.2416534423828125,133,16,72,93,0,0,15.1769618988037109375,23.3311176300048828125,33.4886016845703125,1,91,37.0001983642578125,103.84064483642578125,0.977051436901092529296875,749,25357.017578125,21850.037109375,15541,0.681653499603271484375,166.0929107666015625,121.52605438232421875,-2.46157073974609375,83.58600616455078125,0.82502520084381103515625,0.817747056484222412109375,188965264,66699,-2.5135001123999245464801788330078e-05,1208102762315776,29151.82421875,348520,4832411049263104,-340401.25,-318547.09375,30724549771264,-377995.59375,-1.1184539794921875,246609280,72146,-2.5134986572084017097949981689453e-05,1401641639084032,30696.697265625,375400,5606566556336128,-342712.84375,-326224.78125,25983293849600,-381033.625,-1.106832027435302734375,506231232,111246,-2.5134982934105210006237030029297e-05,2365785292931072,33840.4296875,487712,9463141171724288,-361442.3125,-352698.75,20812140642304,-390686.5,-1.0654718875885009765625,0.169501483440399169921875,0.002383938990533351898193359375,0.00019287868053652346134185791015625,4.8445726861245930194854736328125e-06,-1.4789848512553049886264489032328e-10,-2.2663006404854968423023819923401e-07,-7.5263302534711584712567855603993e-12,2991655.25,9424252,21554788,222,171,255,170.801422119140625,112.291290283203125,225.824981689453125,172,116,234,93,0,0,13.8744659423828125,24.625438690185546875,37.241947174072265625,1,438,167.1720123291015625,485.22052001953125,0.98835599422454833984375,15541
7,26168.56640625,22410.177734375,558,0.806202828884124755859375,33.7920989990234375,19.992733001708984375,58.9383087158203125,17.7553806304931640625,0.7265625,0.78509294986724853515625,537514,6408,-0.000504500232636928558349609375,45699325952,1304.7901611328125,9606,182797303808,-11073.263671875,-9432.7509765625,8480194048,-12272.0419921875,-1.2125871181488037109375,1170516.375,4903,-0.000504509429447352886199951171875,20323502080,1434.1790771484375,6406,81294000128,-12066.7294921875,-11038.314453125,5218214400,-12614.375,-1.15195119380950927734375,538521.375,9922,-0.00050448370166122913360595703125,70770319360,1236.1103515625,11954,283081277440,-10732.181640625,-9119.185546875,13577633792,-12014.6328125,-1.2300570011138916015625,0.18424250185489654541015625,0.0078755356371402740478515625,0.00020760348706971853971481323242188,6.8814547375950496643781661987305e-06,-2.5593169250548442050785524770617e-10,-6.0480181218736106529831886291504e-07,-4.6369835055015684588397562038153e-11,339869.875,563710.625,483052.46875,245,168,149,152.6003570556640625,32.32616424560546875,75.6845855712890625,147,22,78,96,0,0,24.67966461181640625,31.7841796875,29.4225330352783203125,1,79,35.510761260986328125,91.0122222900390625,0.97826087474822998046875,558,26166.8046875,22433.9375,13046,0.7524292469024658203125,164.900146484375,108.61528778076171875,18.799713134765625,82.56970977783203125,0.6533453464508056640625,0.739473760128021240234375,393999904,66893,-2.3757227609166875481605529785156e-05,1320353208991744,36600.0234375,354226,5281412835966976,-369313.3125,-356660.9375,13348102995968,-416639.03125,-1.068930149078369140625,400933248,61844,-2.3757211238262243568897247314453e-05,1227948732448768,36855.07421875,341606,4911794929795072,-369791.6875,-358365.0625,11882592206848,-417751.96875,-1.06714379787445068359375,557647552,102647,-2.3757267626933753490447998046875e-05,1900653890764800,37545.3125,424998,7602615563059200,-385475.6875,-377896.59375,15905124777984,-422061.96875,-1.05422580242156982421875,0.18199385702610015869140625,0.004839486442506313323974609375,0.0008055625366978347301483154296875,2.6311401597922667860984802246094e-05,-2.0265056299706429854268208146095e-09,-1.1027382242900785058736801147461e-06,3.2506446423496981878997758030891e-09,24819082,71022160,21415920,255,255,255,212.5945892333984375,176.70758056640625,230.11474609375,235,199,246,96,0,0,43.6168365478515625,73.78333282470703125,40.51628875732421875,1,396,165.1394195556640625,467.244964599609375,0.961278021335601806640625,13046
8,25777.216796875,21988.177734375,279,0.7853090763092041015625,22.9993572235107421875,14.2389926910400390625,13.28366851806640625,11.672718048095703125,0.7265625,0.80837690830230712890625,187236.5,6263,-0.000913949799723923206329345703125,9569971200,673.504638671875,5918,38279880704,-5449.52490234375,-4567.62841796875,2666755840,-5938.75439453125,-1.2392976284027099609375,531815.5,3813,-0.0009140661568380892276763916015625,3044622592,815.43536376953125,3338,12178487296,-6260.4599609375,-5894.6796875,1075585792,-6346.72314453125,-1.129771709442138671875,194964.125,6126,-0.0009139222092926502227783203125,9211169792,677.806884765625,5806,36844675072,-5397.80224609375,-4505.30322265625,2535251200,-5946.900390625,-1.24491405487060546875,0.17748485505580902099609375,0.0057135703973472118377685546875,0.00016396403952967375516891479492188,1.1797767001553438603878021240234e-05,5.0991705302649847908469382673502e-10,8.6269756138790398836135864257812e-07,9.6072441668759722688264446333051e-11,124652.7734375,99173.8984375,259871.421875,197,84,143,137.225799560546875,14.73835086822509765625,66.591400146484375,131,7,63,82,0,0,21.13726806640625,18.8537006378173828125,30.519481658935546875,1,53,23.34543609619140625,62.52692413330078125,0.963601529598236083984375,279,25750.421875,21996.626953125,3622,0.874201357364654541015625,102.85921478271484375,49.94467926025390625,8.988861083984375,54.708415985107421875,0.638800680637359619140625,0.5899899005889892578125,31176168,31778,-7.9625409853179007768630981445312e-05,22749814718464,9840.484375,85127,90999258873856,-94290.78125,-88978.3984375,1019419164672,-105353.8046875,-1.11450994014739990234375,33740540,30128,-7.9625293437857180833816528320312e-05,19483372552192,9864.63671875,78779,77933490208768,-94739.40625,-89844.0625,974221737984,-105283.140625,-1.11390125751495361328125,36011920,56849,-7.9624769568908959627151489257812e-05,41016484691968,10092.763671875,114303,164065938767872,-95738.84375,-91880.5390625,1467149058048,-106335.328125,-1.0976488590240478515625,0.21468801796436309814453125,0.01677626185119152069091796875,0.00147803896106779575347900390625,0.00023948530724737793207168579101562,1.4240255552522285142913460731506e-07,2.9476590498234145343303680419922e-05,-4.7696468996605290158186107873917e-09,1493009.625,4659524,9027015,248,213,255,177.7429656982421875,111.06681060791015625,212.3371124267578125,177,114,229,82,0,0,20.3028545379638671875,35.867122650146484375,49.92267608642578125,1,244,109.41683197021484375,272.995025634765625,0.9609997272491455078125,3622
9,25499.8984375,22351.806640625,899,0.8252251148223876953125,43.906383514404296875,24.7984981536865234375,-22.43115234375,22.29920196533203125,0.72093021869659423828125,0.79263794422149658203125,1142503.5,13994,-0.0003267778665758669376373291015625,232654848000,1856.3338623046875,17442,930619392000,-18012.2734375,-15042.47265625,49066450944,-19814.099609375,-1.22388327121734619140625,3656798.75,7232,-0.0003267912543378770351409912109375,64306995200,2307.12255859375,9170,257227980800,-20503.173828125,-19215.986328125,16224359424,-21013.619140625,-1.12117421627044677734375,1304955.5,10283,-0.0003267833380959928035736083984375,155990310912,1989.5355224609375,14282,623961243648,-18535.5625,-15954.48046875,33941331968,-20235.31640625,-1.198191165924072265625,0.1857042014598846435546875,0.008966141380369663238525390625,5.9528902056626975536346435546875e-05,3.9965625546756200492382049560547e-06,2.8492763703980017453432083129883e-11,7.2572149178995459806174039840698e-08,5.466441188595183575671399012208e-11,165237.5,415028.65625,911571.25,188,118,209,148.3259124755859375,18.5672969818115234375,85.9443817138671875,148,11,82,116,0,21,13.55733966827392578125,21.486179351806640625,31.843109130859375,1,99,44.5984039306640625,115.98279571533203125,0.980358183383941650390625,899,25512.12109375,22358.080078125,14012,0.7952826023101806640625,173.41180419921875,105.1289825439453125,-61.6226348876953125,90.99292755126953125,0.6580257415771484375,0.727758824825286865234375,331363744,60444,-2.2308089683065190911293029785156e-05,969075752697856,34548.734375,294067,3876303010791424,-392153.625,-369209.40625,31052525469696,-434171.53125,-1.104186534881591796875,437688064,60833,-2.2308073312160558998584747314453e-05,1116949597650944,36950.5078125,315707,4467798390603776,-401539.71875,-387868.9375,21794270478336,-440882.125,-1.081195354461669921875,514174624,108545,-2.2308042389340698719024658203125e-05,2240246754312192,38303.19921875,447111,8960987017248768,-407095.25,-397014.59375,25250328739840,-445765.5625,-1.0654430389404296875,0.18335501849651336669921875,0.0071257562376558780670166015625,0.00022755005920771509408950805664062,1.715123653411865234375e-05,8.8135643228071103294496424496174e-10,7.7711217727483017370104789733887e-07,-6.0931715228917937565711326897144e-10,2628662.75,11376453,21984640,229,195,255,174.55352783203125,110.116973876953125,222.2317352294921875,175,115,232,116,0,21,13.6967449188232421875,28.4939975738525390625,39.61043548583984375,1,419,181.9858551025390625,488.173919677734375,0.978656291961669921875,14012
